"Kiesgerechtigden, blanco/ongeldige stemmen, uitgebrachte geldige stemmen per stemlocatie bij de verkiezingen voor de Tweede Kamer, maart 2021",,gebied,gbd_wijk_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,Stembureau Kinderboerderij De Werf,Oost,M56,1098 PX,1090,836,0,2,838,72,25,17,238,160,31,65,3,73,2,0,10,14,37,9,2,66,0,5,1,1,4,0,1,0,0,0,0,0,0,0,0,0
124,Stembureau Ouder- en Kindteam Oud Oost en Watergraafsmeer,Oost,M29,1093 SH,1144,495,0,6,501,39,16,5,108,71,22,26,4,32,3,1,65,4,43,3,2,32,11,3,0,1,1,1,1,0,0,1,0,0,0,0,0,0
125,Stembureau The Student Hotel Amsterdam City,Oost,M27,1091 GL,1224,1131,1,1,1133,146,14,22,359,137,38,59,7,85,0,0,26,31,64,12,1,99,8,7,2,1,9,1,1,0,0,0,0,1,0,1,0,0
126,"Stembureau Hogeschool van Amsterdam, Wibauthuis",Oost,M28,1091GH,1201,894,2,5,901,84,13,14,241,106,36,76,2,75,3,2,41,20,56,10,2,83,18,5,3,0,1,0,1,1,0,1,0,0,0,0,0,0
128,Stembureau Ouderencentrum De Gooyer,Oost,M29,1093 BJ,1288,678,1,2,681,65,32,12,147,79,42,50,9,53,4,1,49,12,61,8,0,32,10,1,2,3,1,0,0,1,0,0,1,3,0,0,0,0
130,Stembureau Sportzaal J.F. van Hengelstraat,Oost,M33,1019 DC,1279,499,0,0,499,49,1,15,180,80,17,32,1,36,2,0,9,10,18,3,1,41,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0
134,Stembureau Servicepunt Kraaipan,Oost,M30,1091 LX,1064,378,0,1,379,44,11,5,78,63,12,30,3,27,1,0,37,5,18,0,1,24,13,1,0,0,2,0,1,2,0,0,0,0,0,0,0,0
136,Stembureau Sport- en Ontspanningsvereniging Pontania,Oost,M29,1093 TD,1234,385,1,3,389,32,16,2,68,41,19,43,6,29,0,1,63,8,31,3,1,12,3,1,2,0,0,0,0,1,1,0,2,0,0,0,0,0
137,Stembureau Gymzaal Metis Montessori Lyceum,Oost,M28,1091 HV,1233,452,1,6,459,52,10,7,78,87,19,28,0,29,0,0,49,7,40,3,0,28,8,0,1,2,2,0,1,0,0,0,0,1,0,0,0,0
138,Stembureau Hofkerk,Oost,M56,1098 KT,1223,1229,1,0,1230,109,20,21,441,176,51,90,21,102,4,0,4,21,46,15,1,97,0,4,0,0,5,0,0,1,0,0,0,0,0,0,0,0
139,Stembureau Gymzaal Metis Montessori Lyceum,Oost,M28,1091 HV,1204,472,2,5,479,36,13,2,94,67,24,34,2,36,3,0,45,11,51,3,2,27,10,2,0,0,0,1,0,0,0,2,0,0,5,2,0,0
140,Stembureau Sporthal Wethouder Verheij,Oost,M29,1093 KP,1171,580,1,3,584,45,25,3,156,91,22,47,6,44,2,1,23,17,27,2,0,49,11,4,1,0,3,0,0,0,0,0,1,0,0,0,0,0
141,Stembureau Servicepunt Het Brinkhuis,Oost,M57,1097 TM,1233,630,2,4,636,58,75,7,91,69,47,44,4,72,6,0,27,32,34,15,2,23,3,7,1,0,6,0,3,2,1,0,0,1,0,0,0,0
142,Stembureau Servicepunt Het Brinkhuis,Oost,M57,1097 TM,1202,672,1,2,675,54,83,14,111,78,73,39,9,76,2,1,18,31,31,9,1,24,4,6,0,1,0,1,0,0,0,0,4,1,0,0,1,0
144,Stembureau Café Restaurant Polder,Oost,M56,1098 XH,1217,915,1,1,917,54,8,12,280,182,17,69,4,62,0,0,2,31,72,6,2,99,0,6,1,2,3,1,0,0,0,0,1,1,0,0,0,0
145,Stembureau Kerk de Bron,Oost,M55,1097 ED,1237,1078,2,1,1081,130,37,17,359,160,34,73,9,93,5,1,16,21,43,4,2,66,3,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1
147,Stembureau UvA Science Park,Oost,M56,1098 XH,1395,369,1,0,370,9,4,2,94,89,3,17,0,32,0,1,4,8,46,0,1,52,0,2,0,1,2,1,1,0,0,0,0,0,0,0,0,0
148,Stembureau Koningskerk,Oost,M55,1097 EP,1121,787,3,3,793,65,39,21,215,92,37,66,3,65,3,0,28,24,50,5,1,43,8,7,1,2,7,1,0,1,0,0,0,0,1,2,0,0
152,Stembureau Gebouw Tugela 85,Oost,M30,1091 VN,1350,575,2,4,581,50,15,3,117,88,35,28,4,41,3,0,49,24,51,3,1,31,22,5,0,1,2,0,0,0,0,0,2,0,0,0,0,0
153,Stembureau Buurtcentrum Oosterpark,Oost,M28,1092 CW,1320,977,6,7,990,88,29,12,226,153,36,72,6,74,0,3,83,13,81,6,0,67,11,5,0,1,5,0,1,0,0,0,0,4,0,1,0,0
154,Stembureau Scouting Oost 1,Oost,M56,1098 SM,1346,611,3,2,616,74,22,20,164,74,37,51,8,45,2,0,7,16,23,7,1,50,0,3,1,0,4,1,1,0,0,0,0,0,0,0,0,0
156,Stembureau Wijkservicepunt Hoekhuis,Oost,M55,1097 SC,1078,866,3,5,874,83,68,29,180,93,68,73,14,67,4,1,40,25,43,13,4,38,6,7,2,1,2,0,1,0,0,1,0,3,0,0,0,0
158,Stembureau Meininger Hotel Amsterdam Amstel,Oost,M55,1097 DN,1078,655,0,1,656,94,24,16,192,73,15,31,8,50,0,1,20,13,33,6,3,63,3,5,0,0,2,0,1,0,0,0,0,0,0,0,2,0
159,"Stembureau Hogeschool van Amsterdam, Leeuwenburg",Oost,M58,1097 DZ,1085,594,1,2,597,63,23,14,162,60,21,24,6,55,1,0,38,5,35,9,1,62,11,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0
160,Stembureau Waternet,Oost,M58,1096 AC,1118,840,0,0,840,153,16,32,278,90,13,29,5,36,0,0,6,21,33,12,4,102,1,3,1,1,2,1,0,1,0,0,0,0,0,0,0,0
162,Stembureau Grand Café Frankendael,Oost,M55,1097 BT,1280,815,1,3,819,88,25,26,269,102,41,56,6,65,2,1,8,21,27,6,2,55,1,5,0,3,3,2,0,0,0,0,0,0,0,0,0,1
164,Stembureau Oosterparkkerk,Oost,M28,1091 AC,1068,1174,1,4,1179,98,17,17,318,219,49,67,16,120,3,1,30,18,91,6,1,91,2,4,1,0,3,0,1,0,0,0,0,0,0,1,0,0
166,Stembureau Muiderkerk,Oost,M29,1093 EG,1130,1327,3,6,1336,115,29,19,380,204,49,67,14,121,3,1,54,36,82,9,0,116,9,5,0,1,7,0,0,1,1,1,0,1,1,0,0,1
167,Stembureau BOOST Transvaal,Oost,M30,1091 XX,1210,583,1,6,590,30,17,4,144,102,25,29,8,44,2,2,48,15,49,1,1,42,8,1,1,1,1,1,0,0,0,2,0,4,0,0,0,1
169,Stembureau Het Parkhuis,Oost,M56,1098 WD,1190,923,3,1,927,87,48,27,241,134,41,100,8,51,1,2,37,16,47,18,1,51,7,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0
170,Stembureau Sportzaal J.F. van Hengelstraat,Oost,M33,1019 DC,1279,493,0,2,495,58,1,9,181,75,13,44,1,38,0,1,3,2,13,6,1,44,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
171,Stembureau Gymzaal Laterna Magica,Oost,M51,1087 LG,1057,846,4,1,851,145,12,18,253,76,22,40,9,57,0,1,47,25,48,14,1,62,12,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
172,Stembureau Gymzaal Laterna Magica,Oost,M51,1087 LG,1056,1005,6,13,1024,199,20,21,313,72,18,51,13,72,0,1,63,23,44,14,0,51,13,5,3,1,3,0,0,0,0,4,0,0,0,1,0,0
173,Stembureau Gymzaal 4e Montessorischool De Pinksterbloem,Oost,M27,1091 EG,1390,584,0,4,588,68,6,12,186,86,18,37,2,50,1,0,14,12,21,4,0,53,4,3,1,1,2,1,1,0,0,1,0,0,0,0,0,0
174,Stembureau Gymzaal 4e Montessorischool De Pinksterbloem,Oost,M27,1091 EG,1389,583,1,2,586,63,15,5,210,67,23,35,2,46,1,0,14,3,30,6,1,53,2,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0
175,Stembureau Panama Amsterdam,Oost,M33,1019 BM,1137,971,1,3,975,131,26,16,292,121,23,60,4,64,0,0,16,27,63,11,1,89,4,7,5,1,5,1,2,0,0,0,1,0,1,0,0,0
177,Stembureau Sporthal Wethouder Verheij,Oost,M29,1093 KP,1170,546,4,1,551,47,15,4,151,67,31,53,2,52,2,0,23,13,33,4,1,37,5,2,0,1,2,0,0,0,0,1,0,0,0,0,0,0
178,Stembureau Gymzaal Lidwinaschool,Oost,M55,1097 CA,1071,600,0,0,600,69,7,9,206,107,16,37,1,40,0,0,22,5,20,3,0,48,2,2,2,0,3,0,0,0,0,0,1,0,0,0,0,0
179,Stembureau Gymzaal Lidwinaschool,Oost,M55,1097 CA,1070,606,1,1,608,59,14,10,180,102,21,58,4,44,2,1,21,11,26,5,0,36,8,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
180,Stembureau Hotel Jakarta Amsterdam,Oost,M33,1019 SH,1109,1684,2,4,1690,199,30,32,533,240,54,148,13,128,5,3,20,31,73,12,8,131,3,5,3,2,7,0,0,1,0,2,1,0,0,0,0,0
181,Stembureau Sportzaal CVT,Oost,M35,1087 EJ,1297,711,2,6,719,88,9,11,199,68,19,42,12,54,2,0,85,18,35,8,1,44,6,0,2,1,1,0,0,0,1,1,0,4,0,0,0,0
182,Stembureau Sportzaal CVT,Oost,M35,1087 EJ,1311,720,0,2,722,93,19,10,238,55,21,44,7,50,1,0,56,13,39,7,1,44,11,3,1,0,5,0,0,0,0,1,0,1,0,0,0,0
183,Stembureau Sportgebouw Zeeburgereiland,Oost,M34,1095 MK,1230,856,1,0,857,87,21,17,250,112,16,33,6,71,2,0,19,20,95,12,2,74,6,6,0,0,2,1,1,0,0,0,2,0,0,1,0,0
184,Stembureau Sportgebouw Zeeburgereiland,Oost,M34,1095 MK,1229,905,2,1,908,124,9,24,255,127,15,42,8,73,0,0,22,28,69,7,4,77,0,8,1,0,8,2,0,0,0,0,1,1,0,0,0,0
185,Stembureau Sportzaal CVT,Oost,M35,1087 EJ,1278,709,3,3,715,129,26,14,191,67,15,34,10,51,5,0,56,15,40,4,0,33,10,0,0,0,1,1,0,0,1,0,0,3,2,0,1,0
186,Stembureau Gemeente Gebouw Cruquiusweg 5,Oost,M33,1019 AT,1275,345,3,2,350,28,21,5,71,36,16,28,5,30,0,0,32,9,30,3,0,20,5,3,0,0,1,0,0,0,1,1,0,0,0,0,0,0
187,Stembureau Gemeente Gebouw Cruquiusweg 5,Oost,M33,1019 AT,1276,349,2,1,352,38,20,8,70,46,10,31,5,36,1,1,21,7,19,9,2,19,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
188,Stembureau Hotel Arena,Oost,M28,1092 AA,1136,1281,0,3,1284,114,23,20,418,191,39,68,5,107,4,0,22,23,79,10,0,129,11,6,3,1,3,0,0,0,0,1,0,1,0,3,0,0
189,Stembureau Apostolisch Genootschap,Oost,M56,1098 JN,1069,1003,1,5,1009,111,22,22,327,157,31,85,13,72,3,0,7,15,38,7,0,81,0,2,0,0,3,1,1,0,0,2,0,0,0,3,0,0
190,Stembureau Tent Krugerplein,Oost,M30,1092 KA,1232,1341,3,7,1351,112,55,15,245,144,74,74,3,81,4,1,229,30,118,7,0,82,47,3,1,1,3,0,0,1,4,0,1,0,2,1,2,1
191,Stembureau Atelier De Omval,Oost,M58,1097 EB,1153,1048,3,1,1052,128,29,28,334,136,46,51,14,86,2,0,5,21,34,13,3,103,0,3,4,1,4,0,0,1,1,0,0,0,1,0,0,0
192,Stembureau Tent Levantplein,Oost,M33,1019 MB,1269,1127,4,2,1133,128,51,24,300,167,42,109,6,99,5,0,18,19,54,16,0,66,2,7,2,2,2,1,4,1,0,0,0,0,0,1,0,1
193,Stembureau Brandweer Kazerne Willem,Oost,M55,1097 AH,1074,857,0,0,857,99,15,14,295,125,12,60,2,64,3,1,12,7,38,9,0,87,5,4,1,0,3,0,0,0,0,0,0,1,0,0,0,0
194,Stembureau Buurthuis Archipel,Oost,M32,1095 RP,1298,724,4,7,735,42,15,8,136,109,39,38,4,58,0,0,121,11,71,5,1,40,15,6,2,1,1,0,0,0,0,0,0,1,0,0,0,0
200,Stembureau NU.VU,Zuid,K23,1081 HV,0,431,3,0,434,58,14,8,144,44,7,25,10,18,0,0,16,10,13,5,2,40,10,1,0,0,0,2,1,0,0,0,2,1,0,0,0,0
201,Stembureau Stichting Welzijn Doven Amsterdam,Zuid,K24,1073 AV,1224,985,5,1,991,125,39,18,237,100,58,68,6,88,7,1,23,25,75,10,3,78,9,5,0,1,7,0,0,1,0,0,0,0,0,1,0,0
202,Stembureau Venster 33,Zuid,K24,1072 NV,1247,1245,1,2,1248,229,39,22,385,101,39,65,5,103,2,3,21,33,52,18,4,98,7,3,2,0,10,0,0,0,0,0,3,0,1,0,0,0
203,Stembureau Fietsstemstraat RAI,Zuid,K23,,0,1371,2,1,1374,197,30,28,479,193,30,70,6,101,1,0,3,13,50,9,2,150,1,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0
204,Stembureau Studio Automat Amsterdam,Zuid,K24,1074 CR,1239,564,1,1,566,106,3,12,162,62,14,22,2,39,0,0,8,21,29,12,1,58,0,5,3,0,2,0,1,2,0,0,0,0,0,0,0,0
205,Stembureau Studio Automat Amsterdam,Zuid,K24,1074 CR,1239,638,0,2,640,121,9,13,183,72,27,27,3,57,1,0,9,21,31,2,0,60,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
206,Stembureau Oranjekerk,Zuid,K25,1073 AE,1188,864,2,4,870,114,20,16,235,122,35,70,2,83,4,2,24,19,36,6,2,64,4,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0
207,Stembureau Oranjekerk,Zuid,K25,1073 AE,1247,1098,2,3,1103,127,23,14,315,112,59,75,11,99,8,2,29,27,55,10,1,114,2,8,1,3,2,0,0,0,0,1,0,0,0,0,0,0
208,Stembureau Tent Vondelpark,Zuid,K46,1075 CX,1205,1319,2,2,1323,268,15,24,490,110,21,54,11,96,1,0,1,40,36,11,0,125,1,5,2,1,5,1,0,0,0,0,0,1,0,0,0,0
209,Stembureau Concertgebouw,Zuid,K47,1071 BB,1281,1541,2,3,1546,308,23,35,552,152,23,80,23,86,1,3,1,21,74,21,5,130,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,Stembureau NH Museum Quarter,Zuid,K47,1071 XL,1229,638,1,0,639,133,16,12,180,45,30,34,9,47,3,2,6,24,15,9,1,62,0,4,1,0,5,0,0,0,0,0,0,0,0,0,0,0
212,Stembureau Autostemstraat RAI,Zuid,K23,1078GZ,0,592,3,3,598,145,28,21,139,22,21,30,4,14,2,1,31,35,28,10,2,44,6,5,1,0,1,0,0,0,0,0,2,0,0,0,0,0
213,Stembureau Autostemstraat RAI,Zuid,K23,1078GZ,0,515,2,0,517,138,25,18,105,25,10,18,6,26,2,1,33,22,19,4,2,41,9,5,1,0,2,0,0,1,0,0,0,0,1,0,0,1
214,Stembureau Club Atelier,Zuid,K44,1059 CM,1164,745,0,1,746,124,17,22,228,65,22,35,1,52,1,1,13,20,37,8,2,90,2,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0
216,Stembureau Tent Vondelpark,Zuid,K46,1075 CX,1205,1194,1,2,1197,241,20,46,450,88,13,41,2,75,4,1,2,14,39,18,1,127,1,3,0,1,4,0,1,0,0,0,1,0,0,1,0,0
218,Stembureau Club Atelier,Zuid,K44,1059 CM,1164,709,1,2,712,124,22,19,190,73,15,26,2,55,2,0,22,17,29,15,0,82,5,2,0,0,6,0,1,0,0,1,1,0,0,0,0,0
220,Stembureau Het Amsterdamse Proeflokaal,Zuid,K48,1076 CK,1248,1306,4,9,1319,291,74,41,399,83,38,71,7,68,3,1,20,50,32,16,2,94,2,1,1,4,5,0,0,0,0,0,0,0,0,0,1,2
221,Stembureau Sportcentrum De Pijp,Zuid,K25,1072 RD,1230,1060,2,7,1069,109,49,30,220,124,79,80,6,93,7,2,70,39,61,10,6,48,7,5,1,1,5,0,1,1,0,1,1,2,1,0,0,1
222,Stembureau Van Goghmuseum,Zuid,K47,1071 DJ,1227,1478,0,3,1481,249,22,36,525,157,39,69,6,87,0,4,3,36,69,14,1,145,4,4,0,0,4,1,1,2,0,0,0,0,0,0,0,0
223,Stembureau Menno Simonszhuis/Dynamo,Zuid,K90,1081 AS,1211,372,1,2,375,107,29,17,82,21,13,27,5,25,2,0,5,9,6,6,3,12,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
224,Stembureau Apollohal,Zuid,K49,1077 RV,1177,579,2,0,581,148,15,33,174,43,7,34,1,39,1,0,5,17,6,10,2,41,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
225,Stembureau Autostemstraat RAI,Zuid,K23,1078GZ,0,640,1,1,642,167,29,22,140,26,14,14,7,27,1,2,51,36,24,18,2,39,7,6,0,0,3,3,0,0,0,0,2,0,0,0,0,0
228,Stembureau Oud-Katholieke parochies Amsterdam,Zuid,K47,1071 XA,1239,1090,0,3,1093,223,19,23,304,110,38,62,8,93,1,0,10,39,39,9,1,94,3,5,0,3,5,1,0,0,0,0,0,0,0,0,0,0
229,Stembureau De Coenen,Zuid,K47,1071 WG,1165,601,1,3,605,57,19,18,182,56,31,79,7,52,1,0,3,15,35,7,0,30,0,2,0,0,4,1,1,0,0,0,0,0,0,0,0,1
230,Stembureau Weteringkerk,Zuid,K52,1079 RA,1234,634,0,2,636,100,27,25,175,78,24,48,10,41,0,1,11,22,14,8,0,42,0,3,0,0,4,0,0,1,0,0,0,0,0,0,0,0
231,Stembureau Park Centraal,Zuid,K47,1071 ZD,1213,178,0,2,180,32,5,3,71,16,4,5,1,10,0,0,0,7,7,1,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
232,Stembureau Unstudio,Zuid,K23,1082 MC,1227,343,0,0,343,96,7,16,109,19,2,10,5,12,0,1,4,13,6,4,0,36,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
233,Stembureau Gymzaal Nicolaas Maesschool,Zuid,K47,1071 SK,1207,348,0,2,350,64,5,16,111,40,13,23,1,24,3,0,1,13,6,2,0,22,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
234,Stembureau A.S.R. Nereus,Zuid,K53,1078 RT,1222,1029,3,2,1034,173,14,33,334,101,17,56,4,51,2,1,16,29,14,15,1,154,6,2,0,2,1,1,0,0,1,0,0,0,0,0,1,0
235,Stembureau Marius ten Catehof,Zuid,K90,1081 ES,1235,428,2,1,431,99,22,14,122,23,21,19,4,32,5,0,5,16,4,7,1,24,1,2,1,1,2,0,1,0,0,0,0,1,0,0,0,1
236,Stembureau Tent Albert Neuhuysstraat,Zuid,K44,1058 SC,1286,1255,4,4,1263,199,60,27,411,114,42,76,5,118,2,2,15,30,33,15,4,87,1,4,1,0,4,1,0,1,1,0,0,1,0,1,0,0
237,Stembureau Gymzaal Rustenburgerstraat,Zuid,K25,1073GK,1171,739,1,4,744,96,15,19,219,80,24,44,2,48,0,3,22,16,41,6,0,89,6,2,0,0,2,0,0,0,1,0,2,1,0,0,0,1
239,Stembureau Amsteldok,Zuid,K54,1079 LH,1196,479,0,1,480,84,8,7,155,51,8,22,7,28,0,0,9,12,14,8,0,59,1,2,0,0,1,0,0,0,0,0,0,3,0,0,0,0
240,Stembureau Amsteldok,Zuid,K54,1079 LH,1196,479,0,1,480,97,1,12,169,33,7,20,3,24,1,1,8,16,11,9,1,58,0,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0
241,Stembureau Cinetol,Zuid,K26,1074 VM,1209,1302,3,6,1311,94,54,21,266,178,77,118,6,137,3,2,95,31,99,9,2,83,12,4,0,2,3,0,0,3,0,2,0,0,0,0,1,0
242,Stembureau Studio Sarphaat,Zuid,K25,1073 ED,1208,1166,2,4,1172,152,24,23,365,108,37,56,5,117,3,1,34,45,69,8,2,104,1,3,1,0,5,0,0,0,0,0,1,1,1,0,0,0
243,Stembureau Apollohal,Zuid,K49,1077 RV,1176,578,1,1,580,171,22,24,172,30,15,26,3,32,2,0,4,11,12,8,0,43,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
245,Stembureau Pestana Amsterdam Riverside,Zuid,K25,1074 HZ,1239,484,0,1,485,73,7,13,144,48,18,41,7,37,0,1,12,8,20,9,1,36,2,2,0,0,2,1,0,0,0,0,0,1,0,0,0,1
246,Stembureau A.L.T.C. Joy Jaagpad,Zuid,K44,1059 BP,1167,267,1,0,268,42,4,7,88,34,12,18,1,22,0,0,1,3,5,7,1,19,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
247,Stembureau Willem de Zwijgerkerk,Zuid,K48,1076 VX,1209,1010,1,11,1022,137,44,30,243,104,56,69,8,85,7,1,24,53,36,13,1,72,9,9,2,1,3,0,0,2,0,0,0,1,0,0,0,0
248,Stembureau Willem de Zwijgerkerk,Zuid,K48,1076 VX,1210,1075,5,4,1084,140,58,32,284,96,64,74,15,83,1,2,31,53,39,10,3,62,9,6,3,0,2,1,0,1,2,1,0,1,0,1,0,1
250,Stembureau Olympisch Stadion,Zuid,K48,1076 DE,1231,1205,2,3,1210,251,22,37,364,80,18,72,13,78,5,1,29,45,51,17,2,107,2,3,1,0,2,0,2,1,0,0,0,2,0,0,0,0
251,Stembureau Olympisch Stadion,Zuid,K48,1076 DE,1230,1223,2,4,1229,213,24,34,414,119,36,56,5,86,7,1,13,33,36,10,2,120,1,1,2,1,5,0,3,1,0,0,0,0,0,0,0,0
252,Stembureau Gymzaal Rustenburgerstraat,Zuid,K25,1073 GK,1172,714,0,3,717,98,24,12,221,57,30,38,8,76,1,2,21,22,34,9,2,43,7,3,1,0,2,0,0,0,0,0,1,1,0,1,0,0
253,Stembureau Gymzaal,Zuid,K49,1077 AZ,1281,159,0,3,162,55,1,9,47,9,0,3,0,5,0,0,2,5,5,0,0,15,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
254,Stembureau Gymzaal,Zuid,K49,1077 AZ,1281,127,1,0,128,39,4,1,40,11,4,8,2,4,0,1,0,2,3,2,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
256,Stembureau Tent Albert Neuhuysstraat,Zuid,K44,1058 SC,1286,1058,1,7,1066,163,47,30,363,78,39,66,4,75,3,0,16,23,38,7,4,90,0,6,1,0,5,0,0,0,0,0,0,0,0,0,0,0
257,Stembureau Dep. OBS De Notenkraker,Zuid,K44,1058 SG,1296,801,0,5,806,144,20,24,274,65,21,37,14,67,2,1,8,22,21,4,2,62,2,0,2,3,4,0,0,0,1,0,0,0,0,0,1,0
258,Stembureau Dep. OBS De Notenkraker,Zuid,K44,1058 SG,1296,859,4,1,864,147,35,28,280,98,22,40,3,61,5,0,7,20,22,12,2,63,2,3,0,0,3,1,2,0,0,0,1,1,0,1,0,0
